order_item_id,order_id,product_id,quantity,unit_price
OI0000582,ORD000192,PRD0144,2,190.91
OI0000583,ORD000192,PRD0053,5,122.42
OI0000584,ORD000192,PRD0039,9,41.02
OI0000585,ORD000193,PRD0029,39,203.27
OI0000586,ORD000193,PRD0073,9,68.46
OI0000587,ORD000193,PRD0039,18,41.02
OI0000588,ORD000193,PRD0101,13,119.36
OI0000589,ORD000193,PRD0113,31,176.91
OI0000590,ORD000194,PRD0032,4,206.97
OI0000591,ORD000194,PRD0031,-34,30.67
OI0000592,ORD000194,PRD0060,21,47.82
OI0000593,ORD000195,PRD0047,18,157.02
OI0000594,ORD000195,PRD0137,16,60.23
OI0000595,ORD000196,PRD0082,26,109.81
OI0000596,ORD000196,PRD0052,37,207.39
OI0000597,ORD000197,PRD0126,9,35.6
OI0000598,ORD000197,PRD0069,6,54.19
OI0000599,ORD000197,PRD0103,10,124.22
OI0000600,ORD000197,PRD0131,29,31.12
OI0000601,ORD000197,PRD0052,23,207.39
OI0000602,ORD000198,PRD0106,16,22.39
OI0000603,ORD000198,PRD9999,8,39.3
OI0000604,ORD000199,PRD0017,38,191.07
OI0000605,ORD000199,PRD0109,13,119.42
OI0000606,ORD000200,PRD0055,34,122.67
OI0000607,ORD000200,PRD0115,16,102.09
OI0000608,ORD000200,PRD0054,19,58.91
OI0000609,ORD000200,PRD0039,35,41.02
OI0000610,ORD000201,PRD0104,17,165.96
OI0000611,ORD000201,PRD0056,10,107.05
OI0000612,ORD000201,PRD0118,14,113.75
OI0000613,ORD000201,PRD0116,38,227.68
OI0000614,ORD000202,PRD0086,12,218.7
OI0000615,ORD000202,PRD0130,39,40.15
OI0000616,ORD000203,PRD0093,21,66.58
OI0000617,ORD000203,PRD0150,11,124.38
OI0000618,ORD000203,PRD0053,16,122.42
OI0000619,ORD000203,PRD0117,40,90.73
OI0000620,ORD000203,PRD0035,36,236.05
OI0000621,ORD000204,PRD0143,31,205.5
OI0000622,ORD000204,PRD0031,26,30.67
OI0000623,ORD000204,PRD0055,2,122.67
OI0000624,ORD000205,PRD0060,24,47.82
OI0000625,ORD000205,PRD0115,6,102.09
OI0000626,ORD000205,PRD0032,40,206.97
OI0000627,ORD000205,PRD0110,17,237.89
OI0000628,ORD000205,PRD0073,24,68.46
OI0000629,ORD000206,PRD0039,35,41.02
OI0000630,ORD000206,PRD0058,24,182.31
OI0000631,ORD000206,PRD0136,17,5.82
OI0000632,ORD000207,PRD0072,8,230.67
OI0000633,ORD000208,PRD000,17,207.85
OI0000634,ORD000208,PRD0079,23,153.34
OI0000635,ORD000208,PRD0092,15,57.63
OI0000636,ORD000208,PRD0081,28,47.37
OI0000637,ORD000209,PRD0038,28,222.91
OI0000638,ORD000209,PRD0091,27,175.98
OI0000639,ORD000209,PRD0138,22,105.95
OI0000640,ORD000210,PRD0085,26,63.68
OI0000641,ORD000210,PRD0002,36,172.3
OI0000642,ORD000210,PRD0142,33,15.65
OI0000643,ORD000210,PRD0129,33,171.21
OI0000644,ORD000211,PRD0102,5,215.21
OI0000645,ORD000211,PRD0069,16,54.19
OI0000646,ORD000211,PRD000,9,80.02
OI0000647,ORD000212,PRD0131,32,31.12
OI0000648,ORD000212,PRD0069,37,54.19
OI0000649,ORD000212,PRD0066,35,106.81
OI0000650,ORD000213,PRD0132,5,115.18
OI0000651,ORD000213,PRD0069,38,54.19
OI0000652,ORD000213,PRD0091,38,175.98
OI0000653,ORD000213,PRD0089,39,150.86
OI0000654,ORD000214,PRD0112,6,160.95
OI0000655,ORD000215,PRD0057,15,163.07
OI0000656,ORD000215,PRD0027,12,38.21
OI0000657,ORD000216,PRD0021,4,92.86
OI0000658,ORD000216,PRD0147,5,123.59
OI0000659,ORD000216,PRD0134,17,26.01
OI0000660,ORD000216,PRD0035,20,236.05
OI0000661,ORD000216,PRD0097,24,166.76
OI0000662,ORD000217,PRD0102,11,215.21
OI0000663,ORD000217,PRD0054,1,58.91
OI0000664,ORD000218,PRD0089,6,150.86
OI0000665,ORD000218,PRD0127,1,116.1
OI0000666,ORD000219,PRD0078,26,105.62
OI0000667,ORD000219,PRD0011,35,190.23
OI0000668,ORD000220,PRD0133,37,216.9
OI0000669,ORD000221,PRD0049,13,178.36
OI0000670,ORD000222,PRD0119,21,39.29
OI0000671,ORD000222,PRD0093,30,66.58
OI0000672,ORD000222,PRD0054,6,58.91
OI0000673,ORD000223,PRD0118,4,113.75
OI0000674,ORD000224,PRD0072,3,230.67
OI0000675,ORD000224,PRD0001,12,115.82
OI0000676,ORD000224,PRD0023,38,138.23
OI0000677,ORD000225,PRD0100,10,36.13
OI0000678,ORD000226,PRD0053,33,122.42
OI0000679,ORD000226,PRD0003,24,72.4
OI0000680,ORD000226,PRD0011,29,190.23
OI0000681,ORD000227,PRD0022,3,35.83
OI0000682,ORD000227,PRD0029,6,203.27
OI0000683,ORD000227,PRD0117,28,90.73
OI0000684,ORD000227,PRD0104,30,165.96
OI0000685,ORD000228,PRD0052,23,207.39
OI0000686,ORD000228,PRD0093,35,66.58
OI0000687,ORD000229,PRD0069,35,54.19
OI0000688,ORD000229,PRD0086,3,218.7
OI0000689,ORD000230,PRD0058,1,182.31
OI0000690,ORD000230,PRD0113,15,176.91
OI0000691,ORD000230,PRD0007,29,82.58
OI0000692,ORD000230,PRD0071,25,189.96
OI0000693,ORD000231,PRD0126,8,35.6
OI0000694,ORD000232,PRD0101,14,119.36
OI0000695,ORD000232,PRD0129,24,171.21
OI0000696,ORD000232,PRD0090,37,72.4
OI0000697,ORD000232,PRD0134,8,26.01
OI0000698,ORD000232,PRD0110,8,237.89
OI0000699,ORD000233,PRD0055,14,122.67
OI0000700,ORD000233,PRD0030,37,101.78
OI0000701,ORD000234,PRD0002,31,172.3
OI0000702,ORD000234,PRD0134,7,26.01
OI0000703,ORD000234,PRD0125,24,149.25
OI0000704,ORD000234,PRD0028,-40,98.85
OI0000705,ORD000235,PRD0056,8,107.05
OI0000706,ORD000236,PRD0051,37,24.49
OI0000707,ORD000236,PRD0124,9,45.26
OI0000708,ORD000236,PRD0032,31,206.97
OI0000709,ORD000236,PRD0015,36,31.62
OI0000710,ORD000236,PRD0134,36,26.01
OI0000711,ORD000237,PRD0015,4,31.62
OI0000712,ORD000237,PRD0061,33,123.38
OI0000713,ORD000238,PRD0042,24,34.49
OI0000714,ORD000238,PRD0118,17,113.75
OI0000715,ORD000238,PRD0037,28,226.8
OI0000716,ORD000239,PRD0012,32,114.28
OI0000717,ORD000239,PRD0138,32,105.95
OI0000718,ORD000239,PRD0018,7,211.58
OI0000719,ORD000239,PRD0031,16,30.67
OI0000720,ORD000239,PRD0115,1,102.09
OI0000721,ORD000240,PRD0122,-33,18.49
OI0000722,ORD000240,PRD0047,-19,157.02
OI0000723,ORD000240,PRD0149,31,233.51
OI0000724,ORD000240,PRD0048,34,221.86
OI0000725,ORD000240,PRD0127,22,116.1
OI0000726,ORD000241,PRD999,18,147.65
OI0000727,ORD000242,PRD0004,35,27.44
OI0000728,ORD000242,PRD0100,2,36.13
OI0000729,ORD000242,PRD0054,33,58.91
OI0000730,ORD000242,PRD0115,3,102.09
OI0000731,ORD000243,PRD0087,10,40.72
OI0000732,ORD000243,PRD0132,7,115.18
OI0000733,ORD000243,PRD0079,40,153.34
OI0000734,ORD000243,PRD0012,6,114.28
OI0000735,ORD000243,PRD0115,6,102.09
OI0000736,ORD000244,PRD0108,29,29.96
OI0000737,ORD000244,PRD0140,8,180.3
OI0000738,ORD000244,PRD0049,6,178.36
OI0000739,ORD000244,PRD0147,14,123.59
OI0000740,ORD000244,PRD0019,1,188.65
OI0000741,ORD000245,PRD0124,20,45.26
OI0000742,ORD000245,PRD0085,32,63.68
OI0000743,ORD000246,PRD0001,5,115.82
OI0000744,ORD000246,PRD0047,36,157.02
OI0000745,ORD000246,PRD0036,40,191.05
OI0000746,ORD000246,PRD0011,15,190.23
OI0000747,ORD000247,PRD0007,39,82.58
OI0000748,ORD000247,PRD0129,28,171.21
OI0000749,ORD000247,PRD0063,26,139.58
OI0000750,ORD000247,PRD0144,36,190.91
OI0000751,ORD000248,PRD0067,3,172.46
OI0000752,ORD000248,PRD0138,27,105.95
OI0000753,ORD000248,PRD0137,39,60.23
OI0000754,ORD000248,PRD0145,10,92.02
OI0000755,ORD000248,PRD0131,9,31.12
OI0000756,ORD000249,PRD0087,39,40.72
OI0000757,ORD000249,PRD0002,7,172.3
OI0000758,ORD000250,PRD0109,26,119.42
OI0000759,ORD000250,PRD0145,29,92.02
OI0000760,ORD000250,PRD0004,21,27.44
OI0000761,ORD000250,PRD0024,22,87.52
OI0000762,ORD000251,PRD0026,9,173.51
OI0000763,ORD000251,PRD0125,31,149.25
OI0000764,ORD000251,PRD0002,8,172.3
OI0000765,ORD000252,PRD0106,37,22.39
OI0000766,ORD000252,PRD0010,29,6.66
OI0000767,ORD000252,PRD0043,13,154.31
OI0000768,ORD000253,PRD0010,37,6.66
OI0000769,ORD000253,PRD0036,18,191.05
OI0000770,ORD000254,PRD0053,31,122.42
OI0000771,ORD000254,PRD0122,3,18.49
OI0000772,ORD000254,PRD0084,24,40.42
OI0000773,ORD000254,PRD0083,13,19.93
OI0000774,ORD000254,PRD0026,15,173.51
OI0000775,ORD000255,PRD0112,29,160.95
OI0000776,ORD000255,PRD0033,2,49.71
OI0000777,ORD000255,PRD000,11,67.35
OI0000778,ORD000255,PRD0025,25,79.83
OI0000779,ORD000255,PRD0108,37,29.96
OI0000780,ORD000256,PRD0082,14,109.81
OI0000781,ORD000256,PRD0048,-14,221.86
OI0000782,ORD000256,PRD0075,27,173.74
OI0000783,ORD000256,PRD0017,25,191.07
OI0000784,ORD000257,PRD0138,35,105.95
OI0000785,ORD000258,PRD0030,15,101.78
OI0000786,ORD000258,PRD0108,10,29.96
OI0000787,ORD000258,PRD0133,13,216.9
OI0000788,ORD000258,PRD0087,12,40.72
OI0000789,ORD000259,PRD0095,17,72.24
OI0000790,ORD000259,PRD0092,9,57.63
OI0000791,ORD000259,PRD0100,25,36.13
OI0000792,ORD000259,PRD0048,16,221.86
OI0000793,ORD000259,PRD0124,18,45.26
OI0000794,ORD000260,PRD0069,34,54.19
OI0000795,ORD000261,PRD0111,30,83.5
OI0000796,ORD000261,PRD0065,19,120.88
OI0000797,ORD000262,PRD0114,36,122.24
OI0000798,ORD000262,PRD0038,26,222.91
OI0000799,ORD000262,PRD0094,11,30.93
OI0000800,ORD000262,PRD0029,13,203.27
OI0000801,ORD000263,PRD0058,15,182.31
OI0000802,ORD000263,PRD0116,16,227.68
OI0000803,ORD000264,PRD0023,38,138.23
OI0000804,ORD000264,PRD0080,15,78.97
OI0000805,ORD000265,PRD0030,31,101.78
OI0000806,ORD000265,PRD0137,35,60.23
OI0000807,ORD000265,PRD0014,7,23.8
OI0000808,ORD000265,PRD0095,10,72.24
OI0000809,ORD000265,PRD0100,16,36.13
OI0000810,ORD000266,PRD0009,31,38.6
OI0000811,ORD000266,PRD0109,1,119.42
OI0000812,ORD000266,PRD0107,35,140.4
OI0000813,ORD000267,PRD0071,39,189.96
OI0000814,ORD000268,PRD0012,18,114.28
OI0000815,ORD000269,PRD0050,27,176.43
OI0000816,ORD000269,PRD0064,27,230.86
OI0000817,ORD000269,PRD0005,22,143.43
OI0000818,ORD000269,PRD0095,6,72.24
OI0000819,ORD000269,PRD0016,30,191.36
OI0000820,ORD000270,PRD0091,22,175.98
OI0000821,ORD000270,PRD0146,3,116.28
OI0000822,ORD000270,PRD0086,16,218.7
OI0000823,ORD000270,PRD0101,8,119.36
OI0000824,ORD000270,PRD0047,22,157.02
OI0000825,ORD000271,PRD0030,37,101.78
OI0000826,ORD000271,PRD0039,9,41.02
OI0000827,ORD000271,PRD0049,18,178.36
OI0000828,ORD000271,PRD0005,4,143.43
OI0000829,ORD000271,PRD0054,1,58.91
OI0000830,ORD000272,PRD0058,33,182.31
OI0000831,ORD000273,PRD0149,11,233.51
OI0000832,ORD000273,PRD0034,34,69.78
OI0000833,ORD000273,PRD0141,7,106.53
OI0000834,ORD000273,PRD0100,4,36.13
OI0000835,ORD000273,PRD0140,39,180.3
OI0000836,ORD000274,PRD0146,9,116.28
OI0000837,ORD000274,PRD0094,9,30.93
OI0000838,ORD000275,PRD0096,25,78.52
OI0000839,ORD000275,PRD0067,30,172.46
OI0000840,ORD000275,PRD0128,35,123.35
OI0000841,ORD000275,PRD0066,11,106.81
OI0000842,ORD000275,PRD000,36,184.89
OI0000843,ORD000276,PRD0150,2,124.38
OI0000844,ORD000276,PRD0028,34,98.85
OI0000845,ORD000276,PRD0093,7,66.58
OI0000846,ORD000276,PRD0093,17,66.58
OI0000847,ORD000276,PRD0057,15,163.07
OI0000848,ORD000277,PRD0102,2,215.21
OI0000849,ORD000277,PRD0053,-7,122.42
OI0000850,ORD000277,PRD0032,6,206.97
OI0000851,ORD000277,PRD0082,13,109.81
OI0000852,ORD000277,PRD0021,12,92.86
OI0000853,ORD000278,PRD0009,33,38.6
OI0000854,ORD000278,PRD0079,23,153.34
OI0000855,ORD000278,PRD999,3,136.08
OI0000856,ORD000278,PRD0096,18,78.52
OI0000857,ORD000278,PRD0120,1,91.06
OI0000858,ORD000279,PRD0127,36,116.1
OI0000859,ORD000279,PRD0139,2,18.24
OI0000860,ORD000279,PRD0058,33,182.31
OI0000861,ORD000279,PRD0015,16,31.62
OI0000862,ORD000279,PRD0060,31,47.82
OI0000863,ORD000280,PRD0145,3,92.02
OI0000864,ORD000280,PRD0060,11,47.82
OI0000865,ORD000281,PRD0055,3,122.67
OI0000866,ORD000281,PRD0018,3,211.58
OI0000867,ORD000281,PRD0029,19,203.27
OI0000868,ORD000282,PRD0041,13,74.92
OI0000869,ORD000282,PRD0141,25,106.53
OI0000870,ORD000282,PRD0006,25,140.22
OI0000871,ORD000283,PRD0038,24,222.91
OI0000872,ORD000283,PRD0020,19,7.41
OI0000873,ORD000284,PRD0007,11,82.58
OI0000874,ORD000284,PRD0145,23,92.02
OI0000875,ORD000285,PRD0035,35,236.05
OI0000876,ORD000285,PRD0007,11,82.58
OI0000877,ORD000285,PRD0102,29,215.21
OI0000878,ORD000285,PRD0105,33,220.36
OI0000879,ORD000286,PRD0134,39,26.01
OI0000880,ORD000287,PRD0102,18,215.21
OI0000881,ORD000287,PRD0021,33,92.86
OI0000882,ORD000288,PRD0053,5,122.42
OI0000883,ORD000289,PRD0040,40,179.3
OI0000884,ORD000289,PRD0020,31,7.41
OI0000885,ORD000290,PRD0081,22,47.37
OI0000886,ORD000290,PRD0028,16,98.85
OI0000887,ORD000290,PRD0026,18,173.51
OI0000888,ORD000290,PRD0024,13,87.52
OI0000889,ORD000291,PRD0065,23,120.88
OI0000890,ORD000291,PRD0134,10,26.01
OI0000891,ORD000291,PRD0015,32,31.62
OI0000892,ORD000292,PRD0058,12,182.31
OI0000893,ORD000292,PRD0040,9,179.3
OI0000894,ORD000293,PRD0136,30,5.82
OI0000895,ORD000293,PRD0042,21,34.49
OI0000896,ORD000294,PRD0113,38,176.91
OI0000897,ORD000294,PRD0055,24,122.67
OI0000898,ORD000294,PRD0092,36,57.63
OI0000899,ORD000295,PRD0084,30,40.42
OI0000900,ORD000295,PRD0112,8,160.95
OI0000901,ORD000295,PRD0113,30,176.91
OI0000902,ORD000296,PRD0061,18,123.38
OI0000903,ORD000296,PRD0114,11,122.24
OI0000904,ORD000296,PRD999,28,62.95
OI0000905,ORD000296,PRD0143,26,205.5
OI0000906,ORD000297,PRD0035,29,236.05
OI0000907,ORD000298,PRD0024,16,87.52
OI0000908,ORD000298,PRD0007,33,82.58
OI0000909,ORD000298,PRD0067,3,172.46
OI0000910,ORD000298,PRD0013,26,202.19
OI0000911,ORD000298,PRD0106,13,22.39
OI0000912,ORD000299,PRD0048,1,221.86
OI0000913,ORD000299,PRD0029,17,203.27
OI0000914,ORD000299,PRD0110,22,237.89
OI0000915,ORD000300,PRD0081,32,47.37
OI0000916,ORD000300,PRD0051,36,24.49
OI0000917,ORD000301,PRD0073,8,68.46
OI0000918,ORD000302,PRD0105,23,220.36
OI0000919,ORD000302,PRD0019,40,188.65
OI0000920,ORD000303,PRD0065,19,120.88
OI0000921,ORD000303,PRD0139,24,18.24
OI0000922,ORD000304,PRD0132,15,115.18
OI0000923,ORD000304,PRD0140,11,180.3
OI0000924,ORD000304,PRD0142,8,15.65
OI0000925,ORD000304,PRD0076,40,28.95
OI0000926,ORD000304,PRD0002,10,172.3
OI0000927,ORD000305,PRD0085,27,63.68
OI0000928,ORD000306,PRD0096,5,78.52
OI0000929,ORD000306,PRD0051,17,24.49
OI0000930,ORD000306,PRD0067,13,172.46
OI0000931,ORD000306,PRD0019,32,188.65
OI0000932,ORD000306,PRD0087,12,40.72
OI0000933,ORD000307,PRD0005,6,143.43
OI0000934,ORD000307,PRD0099,36,16.05
OI0000935,ORD000307,PRD0053,10,122.42
OI0000936,ORD000307,PRD0018,30,211.58
OI0000937,ORD000308,PRD0033,10,49.71
OI0000938,ORD000308,PRD0145,9,92.02
OI0000939,ORD000308,PRD0010,3,6.66
OI0000940,ORD000308,PRD0025,39,79.83
OI0000941,ORD000308,PRD0041,28,74.92
OI0000942,ORD000309,PRD0017,20,191.07
OI0000943,ORD000309,PRD0110,7,237.89
OI0000944,ORD000309,PRD0123,10,236.61
OI0000945,ORD000310,PRD0061,36,123.38
OI0000946,ORD000310,PRD0045,25,7.03
OI0000947,ORD000310,PRD0015,3,31.62
OI0000948,ORD000311,PRD0021,29,92.86
OI0000949,ORD000311,PRD0121,24,231.51
OI0000950,ORD000311,PRD0064,26,230.86
OI0000951,ORD000311,PRD0003,13,72.4
OI0000952,ORD000312,PRD0024,15,87.52
OI0000953,ORD000313,PRD0107,26,140.4
OI0000954,ORD000314,PRD999,31,161.91
OI0000955,ORD000314,PRD0062,26,239.86
OI0000956,ORD000314,PRD0127,31,116.1
OI0000957,ORD000314,PRD0112,18,160.95
OI0000958,ORD000314,PRD0146,4,116.28
OI0000959,ORD000315,PRD0034,39,69.78
OI0000960,ORD000316,PRD0062,15,239.86
OI0000961,ORD000316,PRD0098,8,38.66
OI0000962,ORD000316,PRD0001,35,115.82
OI0000963,ORD000316,PRD0067,4,172.46
OI0000964,ORD000317,PRD0090,6,72.4
OI0000965,ORD000317,PRD0142,16,15.65
OI0000966,ORD000317,PRD0141,24,106.53
OI0000967,ORD000318,PRD0107,23,140.4
OI0000968,ORD000318,PRD0086,36,218.7
OI0000969,ORD000318,PRD0135,28,148.62
OI0000970,ORD000318,PRD0088,25,54.55
OI0000971,ORD000318,PRD0133,14,216.9
OI0000972,ORD000319,PRD0094,26,30.93
OI0000973,ORD000319,PRD0056,31,107.05
OI0000974,ORD000319,PRD0139,4,18.24
OI0000975,ORD000319,PRD0129,3,171.21
OI0000976,ORD000319,PRD0106,28,22.39
OI0000977,ORD000320,PRD0131,15,31.12
OI0000978,ORD000321,PRD0051,34,24.49
OI0000979,ORD000321,PRD0072,34,230.67
OI0000980,ORD000322,PRD0044,22,142.63
OI0000981,ORD000322,PRD0074,23,95.86
OI0000982,ORD000323,PRD0019,14,188.65
OI0000983,ORD000323,PRD0048,4,221.86
OI0000984,ORD000323,PRD0139,9,18.24
OI0000985,ORD000324,PRD0142,20,15.65
OI0000986,ORD000325,PRD0024,13,87.52
OI0000987,ORD000325,PRD0024,37,87.52
OI0000988,ORD000325,PRD0006,30,140.22
OI0000989,ORD000325,PRD0124,36,45.26
OI0000990,ORD000325,PRD0038,34,222.91
OI0000991,ORD000326,PRD0032,22,206.97
OI0000992,ORD000326,PRD0103,36,124.22
OI0000993,ORD000326,PRD0024,32,87.52
OI0000994,ORD000326,PRD0108,3,29.96
OI0000995,ORD000327,PRD0082,39,109.81
OI0000996,ORD000328,PRD0042,15,34.49
OI0000997,ORD000328,PRD9999,28,71.59
OI0000998,ORD000328,PRD0098,7,38.66
OI0000999,ORD000328,PRD0138,11,105.95
OI0001000,ORD000328,PRD0054,36,58.91
OI0001001,ORD000329,PRD0145,31,92.02
OI0001002,ORD000329,PRD0071,6,189.96
OI0001003,ORD000330,PRD0020,32,7.41
OI0001004,ORD000330,PRD000,7,80.61
OI0001005,ORD000330,PRD0073,33,68.46
OI0001006,ORD000330,PRD0035,8,236.05
OI0001007,ORD000331,PRD0071,14,189.96
OI0001008,ORD000331,PRD0016,28,191.36
OI0001009,ORD000331,PRD0128,18,123.35
OI0001010,ORD000331,PRD0024,39,87.52
OI0001011,ORD000331,PRD0008,32,87.17
OI0001012,ORD000332,PRD0091,27,175.98
OI0001013,ORD000333,PRD0141,23,106.53
OI0001014,ORD000334,PRD0106,35,22.39
OI0001015,ORD000334,PRD0005,36,143.43
OI0001016,ORD000335,PRD0035,14,236.05
OI0001017,ORD000335,PRD0062,33,239.86
OI0001018,ORD000335,PRD0097,14,166.76
OI0001019,ORD000336,PRD0112,22,160.95
OI0001020,ORD000336,PRD0148,14,127.25
OI0001021,ORD000337,PRD0054,3,58.91
OI0001022,ORD000338,PRD0019,15,188.65
OI0001023,ORD000339,PRD0003,4,72.4
OI0001024,ORD000339,PRD0024,24,87.52
OI0001025,ORD000339,PRD0110,4,237.89
OI0001026,ORD000339,PRD0018,22,211.58
OI0001027,ORD000340,PRD0064,6,230.86
OI0001028,ORD000341,PRD0065,30,120.88
OI0001029,ORD000341,PRD0023,14,138.23
OI0001030,ORD000341,PRD0131,6,31.12
OI0001031,ORD000342,PRD0139,27,18.24
OI0001032,ORD000342,PRD0138,1,105.95
OI0001033,ORD000342,PRD0133,22,216.9
OI0001034,ORD000342,PRD0067,23,172.46
OI0001035,ORD000342,PRD0147,38,123.59
OI0001036,ORD000343,PRD0062,36,239.86
OI0001037,ORD000343,PRD0047,23,157.02
OI0001038,ORD000343,PRD0139,27,18.24
OI0001039,ORD000344,PRD0124,29,45.26
OI0001040,ORD000345,PRD0082,25,109.81
OI0001041,ORD000345,PRD0065,9,120.88
OI0001042,ORD000345,PRD0007,-38,82.58
OI0001043,ORD000346,PRD0075,19,173.74
OI0001044,ORD000346,PRD0016,24,191.36
OI0001045,ORD000346,PRD0090,5,72.4
OI0001046,ORD000346,PRD0029,32,203.27
OI0001047,ORD000346,PRD0036,15,191.05
OI0001048,ORD000347,PRD0006,3,140.22
OI0001049,ORD000348,PRD0094,9,30.93
OI0001050,ORD000349,PRD0125,4,149.25
OI0001051,ORD000349,PRD0136,23,5.82
OI0001052,ORD000349,PRD0125,31,149.25
OI0001053,ORD000349,PRD0069,33,54.19
OI0001054,ORD000349,PRD0037,25,226.8
OI0001055,ORD000350,PRD0143,38,205.5
OI0001056,ORD000351,PRD0122,32,18.49
OI0001057,ORD000351,PRD0055,36,122.67
OI0001058,ORD000351,PRD0108,20,29.96
OI0001059,ORD000352,PRD0070,40,225.75
OI0001060,ORD000352,PRD0122,8,18.49
OI0001061,ORD000352,PRD9999,18,8.35
OI0001062,ORD000352,PRD0078,10,105.62
OI0001063,ORD000352,PRD0057,8,163.07
OI0001064,ORD000353,PRD0145,4,92.02
OI0001065,ORD000353,PRD0001,29,115.82
OI0001066,ORD000353,PRD0001,17,115.82
OI0001067,ORD000354,PRD0141,19,106.53
OI0001068,ORD000355,PRD0137,40,60.23
OI0001069,ORD000356,PRD0061,27,123.38
OI0001070,ORD000356,PRD0104,20,165.96
OI0001071,ORD000356,PRD0077,37,121.36
OI0001072,ORD000356,PRD0117,38,90.73
OI0001073,ORD000357,PRD0077,30,121.36
OI0001074,ORD000357,PRD0014,27,23.8
OI0001075,ORD000358,PRD0043,16,154.31
OI0001076,ORD000358,PRD0104,28,165.96
OI0001077,ORD000359,PRD0021,12,92.86
OI0001078,ORD000359,PRD0145,20,92.02
OI0001079,ORD000359,PRD0014,31,23.8
OI0001080,ORD000360,PRD0001,9,115.82
OI0001081,ORD000360,PRD0093,39,66.58
OI0001082,ORD000360,PRD0021,9,92.86
OI0001083,ORD000360,PRD0016,1,191.36
OI0001084,ORD000360,PRD0055,3,122.67
OI0001085,ORD000361,PRD0106,11,22.39
OI0001086,ORD000361,PRD0028,9,98.85
OI0001087,ORD000361,PRD0080,14,78.97
OI0001088,ORD000361,PRD0134,12,26.01
OI0001089,ORD000362,PRD0027,15,38.21
OI0001090,ORD000362,PRD0130,29,40.15
OI0001091,ORD000362,PRD0093,20,66.58
OI0001092,ORD000363,PRD0063,34,139.58
OI0001093,ORD000363,PRD0023,26,138.23
OI0001094,ORD000364,PRD0079,11,153.34
OI0001095,ORD000364,PRD0085,6,63.68
OI0001096,ORD000364,PRD0025,10,79.83
OI0001097,ORD000365,PRD0102,23,215.21
OI0001098,ORD000365,PRD0111,36,83.5
OI0001099,ORD000365,PRD0029,13,203.27
OI0001100,ORD000366,PRD0041,25,74.92
OI0001101,ORD000366,PRD0091,40,175.98
OI0001102,ORD000366,PRD0075,13,173.74
OI0001103,ORD000367,PRD0138,2,105.95
OI0001104,ORD000367,PRD0128,29,123.35
OI0001105,ORD000367,PRD0104,40,165.96
OI0001106,ORD000367,PRD0058,19,182.31
OI0001107,ORD000368,PRD0046,37,105.44
OI0001108,ORD000369,PRD0035,37,236.05
OI0001109,ORD000369,PRD0135,19,148.62
OI0001110,ORD000369,PRD0099,25,16.05
OI0001111,ORD000369,PRD0038,33,222.91
OI0001112,ORD000370,PRD0149,14,233.51
OI0001113,ORD000371,PRD0037,28,226.8
OI0001114,ORD000371,PRD0056,10,107.05
OI0001115,ORD000372,PRD0144,33,190.91
OI0001116,ORD000373,PRD0088,10,54.55
OI0001117,ORD000373,PRD0042,34,34.49
OI0001118,ORD000374,PRD0110,19,237.89
OI0001119,ORD000374,PRD0109,22,119.42
OI0001120,ORD000374,PRD0147,14,123.59
OI0001121,ORD000374,PRD0135,22,148.62
OI0001122,ORD000374,PRD0113,8,176.91
OI0001123,ORD000375,PRD0028,7,98.85
OI0001124,ORD000375,PRD0044,13,142.63
OI0001125,ORD000376,PRD0010,33,6.66
OI0001126,ORD000376,PRD0064,17,230.86
OI0001127,ORD000376,PRD0027,26,38.21
OI0001128,ORD000377,PRD0120,15,91.06
OI0001129,ORD000377,PRD0134,13,26.01
OI0001130,ORD000377,PRD0089,28,150.86
OI0001131,ORD000378,PRD0124,1,45.26
OI0001132,ORD000378,PRD0041,11,74.92
OI0001133,ORD000378,PRD0147,20,123.59
OI0001134,ORD000378,PRD0098,24,38.66
OI0001135,ORD000378,PRD0133,35,216.9
OI0001136,ORD000379,PRD0069,24,54.19
OI0001137,ORD000379,PRD0053,26,122.42
OI0001138,ORD000379,PRD0043,36,154.31
OI0001139,ORD000380,PRD0022,17,35.83
OI0001140,ORD000380,PRD9999,32,128.88
OI0001141,ORD000381,PRD0011,30,190.23
OI0001142,ORD000381,PRD0133,39,216.9
OI0001143,ORD000381,PRD0098,12,38.66
OI0001144,ORD000382,PRD0150,40,124.38
OI0001145,ORD000383,PRD0014,17,23.8
OI0001146,ORD000384,PRD0105,35,220.36
OI0001147,ORD000385,PRD0041,7,74.92
OI0001148,ORD000385,PRD0031,12,30.67
OI0001149,ORD000385,PRD0046,10,105.44
OI0001150,ORD000385,PRD0029,38,203.27
OI0001151,ORD000385,PRD0106,-17,22.39
OI0001152,ORD000386,PRD0044,27,142.63
OI0001153,ORD000386,PRD0012,37,114.28
OI0001154,ORD000386,PRD0133,34,216.9
OI0001155,ORD000386,PRD0130,20,40.15
OI0001156,ORD000386,PRD0127,10,116.1
OI0001157,ORD000387,PRD0125,20,149.25
OI0001158,ORD000387,PRD0020,12,7.41
OI0001159,ORD000387,PRD0017,1,191.07
OI0001160,ORD000387,PRD000,35,84.47
OI0001161,ORD000387,PRD0072,1,230.67
OI0001162,ORD000388,PRD0071,10,189.96
OI0001163,ORD000388,PRD0021,15,92.86
