order_id,customer_id,store_id,employee_id,order_date,status
ORD000399,CUST01034,DC005,EMP0084,2025-09-17,Fulfilled
ORD000400,CUST01260,DC008,EMP0339,2022-10-13,Fulfilled
ORD000401,CUST01813,DC004,EMP0520,2022-01-27,Fulfilled
ORD000402,CUST03736,DC019,EMP0645,2025-12-31,Cancelled
ORD000403,CUST00612,DC005,EMP0626,2024-03-19,Backordered
ORD000404,CUST02240,DC002,EMP0452,2025-12-26,Fulfilled
ORD000405,CUST02750,DC017,EMP0796,2025-12-28,Cancelled
ORD000406,CUST03937,DC021,EMP0614,2025-07-01,Cancelled
ORD000407,CUST02107,DC019,EMP0692,2021-12-23,Fulfilled
ORD000408,CUST03523,DC015,EMP0445,2025-05-19,Cancelled
ORD000409,CUST01758,DC002,EMP0233,2025-09-24,Fulfilled
ORD000410,CUST02012,DC017,EMP0441,2022-06-20,Fulfilled
ORD000411,CUST03220,DC003,EMP0739,2023-05-15,Fulfilled
ORD000412,CUST02652,DC002,EMP0069,2024-08-27,Fulfilled
ORD000413,CUST00053,DC008,EMP0335,2022-11-23,Backordered
ORD000414,CUST02554,DC001,EMP0672,2025-03-30,Pending
ORD000415,CUST03900,DC004,EMP0715,2021-05-21,Fulfilled
ORD000416,CUST02807,DC015,EMP0442,2021-02-14,Fulfilled
ORD000417,CUST03930,DC022,EMP0476,2022-09-09,Fulfilled
ORD000418,CUST00783,DC016,EMP0308,2023-03-21,Fulfilled
ORD000419,CUST00622,DC005,EMP0679,2023-02-08,Fulfilled
ORD000420,CUST01834,DC009,EMP0469,2024-08-07,Fulfilled
ORD000421,CUST02244,DC019,EMP0756,2024-02-29,Backordered
ORD000422,CUST03036,DC007,EMP0762,2024-01-18,Cancelled
ORD000423,CUST00056,DC003,EMP0403,2022-04-16,Fulfilled
ORD000424,CUST01815,DC002,EMP0453,2024-03-03,Cancelled
ORD000425,CUST01481,DC016,EMP0335,2021-09-20,Pending
ORD000426,CUST01035,DC010,EMP0709,2021-06-08,Fulfilled
ORD000427,CUST02199,DC015,EMP0327,2021-12-31,Pending
ORD000428,CUST00825,DC023,EMP0116,2023-06-25,Fulfilled
ORD000429,CUST01906,DC013,EMP0395,2021-09-13,Pending
ORD000430,CUST00376,DC022,EMP0136,2024-06-07,Fulfilled
ORD000431,CUST01135,DC002,EMP0635,2022-12-06,Backordered
ORD000432,CUST01642,DC020,EMP0085,21/1/2023,Fulfilled
ORD000433,CUST02292,DC004,EMP0060,2022-09-03,Fulfilled
ORD000434,CUST02619,DC011,EMP0216,2022-10-02,Fulfilled
ORD000435,CUST02602,DC016,EMP0318,2021-08-15,Fulfilled
ORD000436,CUST01776,DC012,EMP0597,2021-07-10,Fulfilled
ORD000437,CUST03014,DC024,EMP0798,2023-01-10,Cancelled
ORD000438,CUST00369,DC007,EMP0397,2025-03-28,Pending
ORD000439,CUST02140,DC021,EMP0614,2024-09-25,Pending
ORD000440,CUST00596,DC018,EMP0061,2024-05-27,Fulfilled
ORD000441,CUST03692,DC013,EMP0686,2024-06-19,Fulfilled
ORD000442,CUST00305,DC016,EMP0773,2023-12-06,Fulfilled
ORD000443,CUST02019,DC004,EMP0223,2024-06-09,Backordered
ORD000444,CUST03045,DC017,EMP0173,2022-11-02,Cancelled
ORD000445,CUST03273,DC007,EMP0286,2022-08-21,Fulfilled
ORD000446,CUST03004,DC004,EMP0164,2025-10-31,Cancelled
ORD000447,CUST03976,DC024,EMP0188,2025-10-31,Backordered
ORD000448,CUST00690,DC019,EMP0097,2025-05-25,Fulfilled
ORD000449,CUST03393,DC015,EMP0045,2025-12-08,Fulfilled
ORD000450,CUST03741,DC008,EMP0215,2022-08-02,Fulfilled
ORD000451,CUST02414,DC023,EMP0368,2022-10-19,Fulfilled
ORD000452,CUST00577,DC023,EMP0283,2022-01-29,Fulfilled
ORD000453,CUST02498,DC006,EMP0179,2025-02-23,Pending
ORD000454,CUST03981,DC021,EMP0657,2023-11-20,Fulfilled
ORD000455,CUST02965,DC001,EMP0562,2022-11-08,Backordered
ORD000456,CUST02446,DC023,EMP0277,2024-09-18,Fulfilled
ORD000457,CUST02215,DC023,EMP0758,2025-03-05,Backordered
ORD000458,CUST00659,DC008,EMP0784,2023-08-03,Pending
ORD000459,CUST01002,DC012,EMP0103,2024-04-12,Fulfilled
ORD000460,CUST00889,DC017,EMP0383,2023-08-09,Fulfilled
ORD000461,CUST02575,DC007,EMP0371,2022-08-15,Cancelled
ORD000462,CUST00293,DC012,EMP0295,2022-08-08,Fulfilled
ORD000463,CUST02521,DC010,EMP0429,2025-12-27,Fulfilled
ORD000464,CUST01308,DC014,EMP0201,2023-01-23,Cancelled
ORD000465,CUST00158,DC004,EMP0533,2025-04-12,Fulfilled
ORD000466,CUST01336,DC003,EMP0233,2025-01-11,Fulfilled
ORD000467,CUST01623,DC007,EMP0304,2021-01-11,Fulfilled
ORD000468,CUST03600,DC021,EMP0602,2021-12-25,Fulfilled
ORD000469,CUST03287,DC005,EMP0701,2023-02-12,Fulfilled
ORD000470,CUST03852,DC013,EMP0113,2025-04-14,Fulfilled
ORD000471,CUST01799,DC019,EMP0478,2023-01-20,Fulfilled
ORD000472,CUST00826,DC015,EMP0544,2021-09-27,Fulfilled
ORD000473,CUST01856,DC019,EMP0724,17/3/2021,Fulfilled
ORD000474,CUST01533,DC012,EMP0161,2023-08-02,Fulfilled
ORD000475,CUST00997,DC007,EMP0709,2025-05-19,Backordered
ORD000476,CUST00082,DC004,EMP0183,2025-12-07,Cancelled
ORD000477,CUST03381,DC002,EMP0106,2021-01-12,Backordered
ORD000478,CUST03305,DC009,EMP0630,2021-11-29,Fulfilled
ORD000479,CUST03937,DC012,EMP0703,2024-07-14,Fulfilled
ORD000480,CUST00343,DC006,EMP0086,2021-10-12,Fulfilled
ORD000481,CUST00424,DC002,EMP0565,2021-06-05,Fulfilled
ORD000482,CUST02475,DC018,EMP0580,2024-12-06,Fulfilled
ORD000483,CUST01668,DC012,EMP0616,2023-03-06,Fulfilled
ORD000484,CUST01621,DC004,EMP0728,2022-12-02,Fulfilled
ORD000485,CUST02247,DC024,EMP0101,2021-02-19,Fulfilled
ORD000486,CUST03649,DC021,EMP0565,2021-09-22,Pending
ORD000487,CUST02428,DC005,EMP0090,2024-01-03,Fulfilled
ORD000488,CUST02016,DC024,EMP0017,2022-06-21,Fulfilled
ORD000489,CUST02738,DC024,EMP0341,2024-05-14,Fulfilled
ORD000490,CUST03821,DC020,EMP0271,2024-05-28,Backordered
ORD000491,CUST02374,DC015,EMP0409,2024-01-24,Cancelled
ORD000492,CUST01550,DC001,EMP0049,2021-09-05,Cancelled
ORD000493,CUST00338,DC023,EMP0429,2022-08-15,Cancelled
ORD000494,CUST00109,DC024,EMP0075,2023-08-10,Cancelled
ORD000495,CUST00215,DC014,EMP0251,2022-12-14,Fulfilled
ORD000496,CUST00452,DC021,EMP0728,2022-09-01,Pending
ORD000497,CUST02584,DC011,EMP0228,2023-12-13,Fulfilled
ORD000498,CUST01906,DC012,EMP0661,2023-03-05,Backordered
ORD000499,CUST02273,DC021,EMP0414,2021-05-10,Fulfilled
ORD000500,CUST01231,DC024,EMP0215,2024-08-03,Fulfilled
ORD000501,CUST03932,DC018,EMP0672,2021-01-18,Fulfilled
ORD000502,CUST00472,DC005,EMP0476,2025-11-17,Cancelled
ORD000503,CUST02915,DC004,EMP0393,2024-08-25,Backordered
ORD000504,CUST02558,DC017,EMP0377,2025-05-21,Fulfilled
ORD000505,CUST01752,DC022,EMP0424,27/11/2022,Cancelled
ORD000506,CUST02340,DC024,EMP0756,2024-02-29,Backordered
ORD000507,CUST02361,DC015,EMP0787,2021-05-12,Fulfilled
ORD000508,CUST00847,DC021,EMP0544,2023-03-19,Pending
ORD000509,CUST00189,DC006,EMP0792,2024-05-11,Backordered
ORD000510,CUST00376,DC023,EMP0637,2023-03-17,Backordered
ORD000511,CUST03248,DC018,EMP0096,2023-04-27,Cancelled
ORD000512,CUST03572,DC004,EMP0023,2025-11-06,Fulfilled
ORD000513,CUST02046,DC023,EMP0319,21/1/2024,Cancelled
ORD000514,CUST00953,DC014,EMP0341,2024-04-07,Fulfilled
ORD000515,CUST03017,DC022,EMP0256,2021-03-28,Fulfilled
ORD000516,CUST01295,DC015,EMP0570,2023-12-26,Cancelled
ORD000517,CUST01298,DC017,EMP0278,2021-11-22,Fulfilled
ORD000518,CUST02099,DC021,EMP0387,2021-02-08,Fulfilled
ORD000519,CUST02042,DC010,EMP0536,2023-07-19,Fulfilled
ORD000520,CUST01449,DC014,EMP0238,2022-01-04,Cancelled
ORD000521,CUST00368,DC023,EMP0677,2021-07-10,Cancelled
ORD000522,CUST02804,DC020,EMP0449,2021-04-19,Pending
ORD000523,CUST00705,DC021,EMP0513,2022-05-13,Pending
ORD000524,CUST01892,DC019,EMP0488,2025-03-26,Fulfilled
ORD000525,CUST03508,DC001,EMP0535,2025-03-09,Fulfilled
ORD000526,CUST01708,DC003,EMP0616,2023-12-10,Pending
ORD000527,CUST01674,DC001,EMP0387,2021-10-29,Pending
ORD000528,CUST00653,DC023,EMP0634,2023-11-09,Pending
ORD000529,CUST00602,DC017,EMP0183,2023-08-22,Fulfilled
ORD000530,CUST03351,DC024,EMP0716,2021-08-03,Cancelled
ORD000531,CUST02054,DC024,EMP0413,2023-08-03,Fulfilled
ORD000532,CUST00691,DC017,EMP0552,2022-06-23,Backordered
ORD000533,CUST00663,DC011,EMP0584,2024-05-05,Pending
ORD000534,CUST00633,DC023,EMP0304,2024-11-16,Cancelled
ORD000535,CUST01183,DC004,EMP0641,2023-01-03,Fulfilled
ORD000536,CUST01787,DC006,EMP0414,2023-09-01,Pending
ORD000537,CUST00720,DC018,EMP0580,2025-09-13,Pending
ORD000538,CUST03243,DC012,EMP0341,2023-05-27,Fulfilled
ORD000539,CUST01765,DC012,EMP0622,2022-06-24,Fulfilled
ORD000540,CUST01101,DC007,EMP0059,2021-05-14,Cancelled
ORD000541,CUST00938,DC006,EMP0106,2022-12-09,Fulfilled
ORD000542,CUST03573,DC021,EMP0372,2021-08-05,Fulfilled
ORD000543,CUST01340,DC022,EMP0524,2021-04-06,Pending
ORD000544,CUST03260,DC012,EMP0270,2025-04-18,Fulfilled
ORD000545,CUST02062,DC018,EMP0046,2024-10-01,Fulfilled
ORD000546,CUST00425,DC016,EMP0292,2024-05-21,Fulfilled
ORD000547,CUST03516,DC022,EMP0437,2023-11-18,Backordered
ORD000548,CUST02731,DC014,EMP0388,2022-11-04,Pending
ORD000549,CUST03412,DC015,EMP0672,2021-07-27,Backordered
ORD000550,CUST01230,DC022,EMP0047,2021-09-14,Backordered
ORD000551,CUST02118,DC013,EMP0111,2022-12-20,Fulfilled
ORD000552,CUST03198,DC019,EMP0236,2024-09-02,Pending
ORD000553,CUST02726,DC022,EMP0595,2022-06-17,Fulfilled
ORD000554,CUST01217,DC010,EMP0066,2021-04-10,Fulfilled
ORD000555,CUST00230,DC001,EMP0757,2024-07-18,Fulfilled
ORD000556,CUST00033,DC016,EMP0798,2022-02-01,Cancelled
ORD000557,CUST01259,DC008,EMP0775,2023-11-30,Fulfilled
ORD000558,CUST01637,DC003,EMP0331,2023-12-14,Fulfilled
ORD000559,CUST02092,DC016,EMP0617,2024-01-22,Fulfilled
ORD000560,CUST03366,DC001,EMP0644,2022-08-22,Pending
ORD000561,CUST03790,DC024,EMP0255,2024-05-23,Fulfilled
ORD000562,CUST00819,DC016,EMP0017,2021-05-27,Pending
ORD000563,CUST00938,DC022,EMP0195,2021-02-28,Fulfilled
ORD000564,CUST00272,DC004,EMP0519,2022-07-27,Pending
ORD000565,CUST00232,DC014,EMP0710,2024-07-17,Pending
ORD000566,CUST00685,DC023,EMP0745,2023-12-17,Cancelled
ORD000567,CUST03678,DC014,EMP0280,2023-06-23,Backordered
ORD000568,CUST02048,DC001,EMP0793,2023-03-29,Pending
ORD000569,CUST01223,DC006,EMP0001,2025-06-22,Backordered
ORD000570,CUST02184,DC002,EMP0010,2021-05-06,Fulfilled
ORD000571,CUST02679,DC005,EMP0429,2023-12-19,Backordered
ORD000572,CUST00759,DC002,EMP0121,2023-03-29,Cancelled
ORD000573,CUST03242,DC013,EMP0549,2021-01-17,Fulfilled
ORD000574,CUST02996,DC020,EMP0042,2025-03-16,Fulfilled
ORD000575,CUST01008,DC005,EMP0419,2021-12-01,Pending
ORD000576,CUST02884,DC009,EMP0358,2022-04-03,Fulfilled
ORD000577,CUST02600,DC021,EMP0272,2021-03-15,Backordered
ORD000578,CUST02425,DC022,EMP0301,2023-09-08,Backordered
ORD000579,CUST03471,DC020,EMP0145,2022-12-21,Fulfilled
ORD000580,CUST03928,DC008,EMP0640,2021-05-09,Fulfilled
ORD000581,CUST00534,DC001,EMP0484,2025-05-24,Fulfilled
ORD000582,CUST03573,DC008,EMP0352,2024-10-26,Fulfilled
ORD000583,CUST01721,DC004,EMP0660,2023-01-19,Fulfilled
ORD000584,CUST03384,DC016,EMP0041,2024-11-11,Fulfilled
ORD000585,CUST03447,DC016,EMP0314,2023-07-19,Backordered
ORD000586,CUST03749,DC014,EMP0156,2023-05-14,Backordered
ORD000587,CUST02977,DC019,EMP0527,2022-10-29,Backordered
ORD000588,CUST03361,DC023,EMP0642,2023-11-26,Fulfilled
ORD000589,CUST02646,DC003,EMP0437,2023-09-10,Backordered
ORD000590,CUST02836,DC008,EMP0432,2024-03-18,Fulfilled
ORD000591,CUST02771,DC011,EMP0385,2023-10-09,Fulfilled
ORD000592,CUST03455,DC021,EMP0410,2024-10-08,Fulfilled
ORD000593,CUST03145,DC009,EMP0686,2025-12-05,Fulfilled
ORD000594,CUST02698,DC001,EMP0089,2022-11-04,Fulfilled
ORD000595,CUST01865,DC001,EMP0013,2025-11-27,Fulfilled
ORD000596,CUST00385,DC016,EMP0195,2025-10-29,Pending
ORD000597,CUST02400,DC003,EMP0106,2022-11-16,Cancelled
ORD000598,CUST01724,DC023,EMP0080,2024-07-05,Cancelled
ORD000599,CUST00861,DC020,EMP0348,2023-11-23,Fulfilled
ORD000600,CUST01721,DC001,EMP0100,2021-07-05,Backordered
ORD000601,CUST02542,DC024,EMP0732,2024-06-02,Cancelled
ORD000602,CUST03875,DC006,EMP0356,2022-09-01,Fulfilled
ORD000603,CUST00563,DC012,EMP0243,2025-03-20,Cancelled
ORD000604,CUST00637,DC001,EMP0725,2022-09-08,Cancelled
ORD000605,CUST02398,DC019,EMP0332,2025-08-24,Fulfilled
ORD000606,CUST00015,DC018,EMP0013,2022-07-17,Cancelled
ORD000607,CUST02293,DC020,EMP0160,2022-10-12,Cancelled
ORD000608,CUST03350,DC004,EMP0661,2021-10-14,Fulfilled
ORD000609,CUST03321,DC019,EMP0792,2025-10-22,Backordered
ORD000610,CUST01746,DC007,EMP0012,2025-01-25,Cancelled
ORD000611,CUST02848,DC016,EMP0490,2024-11-27,Fulfilled
ORD000612,CUST02220,DC017,EMP0235,2021-08-21,Backordered
ORD000613,CUST01375,DC008,EMP0310,2024-04-23,Fulfilled
ORD000614,CUST00731,DC013,EMP0231,2021-03-11,Backordered
ORD000615,CUST01179,DC019,EMP0225,2023-05-06,Fulfilled
ORD000616,CUST02536,DC021,EMP0498,2024-04-29,Fulfilled
ORD000617,CUST01481,DC007,EMP0547,2022-08-18,Fulfilled
ORD000618,CUST00988,DC021,EMP0746,2021-11-16,Cancelled
ORD000619,CUST01827,DC002,EMP0794,2021-09-05,Backordered
ORD000620,CUST01314,DC016,EMP0313,2024-03-05,Cancelled
ORD000621,CUST01754,DC016,EMP0542,2021-10-23,Fulfilled
ORD000622,CUST01445,DC019,EMP0532,2023-06-22,Pending
ORD000623,CUST03599,DC002,EMP0477,2023-12-11,Fulfilled
ORD000624,CUST03431,DC012,EMP0125,2021-04-03,Fulfilled
ORD000625,CUST01790,DC019,EMP0162,2022-09-21,Cancelled
ORD000626,CUST00833,DC021,EMP0513,2022-03-25,Backordered
ORD000627,CUST01086,DC012,EMP0517,2022-03-20,Fulfilled
ORD000628,CUST03224,DC008,EMP0670,2023-02-27,Cancelled
ORD000629,CUST03069,DC023,EMP0515,2022-11-10,Backordered
ORD000630,CUST02407,DC018,EMP0076,2025-06-20,Backordered
ORD000631,CUST03455,DC012,EMP0499,2022-06-13,Backordered
ORD000632,CUST00916,DC018,EMP0419,2023-07-30,Cancelled
ORD000633,CUST01504,DC002,EMP0710,2021-03-02,Fulfilled
ORD000634,CUST00505,DC011,EMP0183,2021-07-17,Fulfilled
ORD000635,CUST03034,DC015,EMP0766,2023-12-16,Fulfilled
ORD000636,CUST00159,DC001,EMP0777,2024-08-31,Fulfilled
ORD000637,CUST01397,DC022,EMP0137,2022-05-18,Pending
ORD000638,CUST03978,DC004,EMP0475,2022-10-27,Cancelled
ORD000639,CUST00909,DC005,EMP0287,2023-03-16,Cancelled
ORD000640,CUST03597,DC023,EMP0517,2023-10-06,Fulfilled
ORD000641,CUST03742,DC002,EMP0735,2023-05-19,Fulfilled
ORD000642,CUST02070,DC010,EMP0738,2024-05-29,Fulfilled
ORD000643,CUST01470,DC024,EMP0558,2024-08-14,Cancelled
ORD000644,CUST01212,DC013,EMP0645,2021-05-25,Backordered
ORD000645,CUST03439,DC016,EMP0032,2021-12-10,Cancelled
ORD000646,CUST00859,DC017,EMP0572,2021-08-28,Fulfilled
ORD000647,CUST01985,DC022,EMP0135,2021-08-21,Fulfilled
ORD000648,CUST00009,DC014,EMP0622,2023-04-05,Cancelled
ORD000649,CUST03078,DC009,EMP0800,2023-11-01,Pending
ORD000650,CUST01179,DC020,EMP0249,2024-04-14,Fulfilled
ORD000651,CUST03806,DC005,EMP0134,2022-02-09,Fulfilled
ORD000652,CUST02268,DC001,EMP0475,2024-12-19,Pending
ORD000653,CUST00889,DC011,EMP0523,2022-08-06,Pending
ORD000654,CUST00867,DC005,EMP0515,2024-03-14,Backordered
ORD000655,CUST03915,DC023,EMP0252,2022-06-28,Fulfilled
ORD000656,CUST03566,DC002,EMP0339,2021-10-08,Fulfilled
ORD000657,CUST02390,DC001,EMP0362,2025-07-29,Backordered
ORD000658,CUST02912,DC023,EMP0292,2022-03-08,Fulfilled
ORD000659,CUST03415,DC015,EMP0239,2025-10-19,Cancelled
ORD000660,CUST03621,DC021,EMP0394,2022-01-03,Cancelled
ORD000661,CUST01405,DC023,EMP0704,2021-12-20,Backordered
ORD000662,CUST01745,DC003,EMP0484,2021-11-28,Fulfilled
ORD000663,CUST01047,DC003,EMP0536,2025-10-04,Backordered
ORD000664,CUST03626,DC023,EMP0183,2021-10-06,Cancelled
ORD000665,CUST00132,DC002,EMP0147,2023-07-14,Fulfilled
ORD000666,CUST03074,DC021,EMP0091,2023-05-30,Cancelled
ORD000667,CUST03213,DC006,EMP0214,2024-03-09,Fulfilled
ORD000668,CUST02790,DC017,EMP0732,2024-04-16,Backordered
ORD000669,CUST03973,DC022,EMP0660,2022-07-28,Fulfilled
ORD000670,CUST03899,DC006,EMP0150,2025-10-26,Backordered
ORD000671,CUST02702,DC001,EMP0462,2024-11-07,Pending
ORD000672,CUST00031,DC015,EMP0715,2023-05-30,Fulfilled
ORD000673,CUST02742,DC005,EMP0781,2024-08-21,Fulfilled
ORD000674,CUST02004,DC004,EMP0237,2023-10-09,Fulfilled
ORD000675,CUST02346,DC020,EMP0160,2024-10-13,Fulfilled
ORD000676,CUST00717,DC018,EMP0636,2021-06-30,Fulfilled
ORD000677,CUST00364,DC017,EMP0758,2021-08-28,Backordered
ORD000678,CUST00012,DC012,EMP0276,2025-11-22,Fulfilled
ORD000679,CUST00415,DC021,EMP0169,2025-12-03,Fulfilled
ORD000680,CUST03187,DC015,EMP0278,2022-12-25,Cancelled
ORD000681,CUST03716,DC009,EMP0405,2025-12-31,Pending
ORD000682,CUST01583,DC023,EMP0334,2022-09-18,Fulfilled
ORD000683,CUST01284,DC022,EMP0065,2023-07-14,Fulfilled
ORD000684,CUST00524,DC011,EMP0284,2022-06-06,Backordered
ORD000685,CUST02726,DC001,EMP0549,2022-10-16,Fulfilled
ORD000686,CUST01477,DC010,EMP0585,2021-06-12,Pending
ORD000687,CUST03401,DC012,EMP0765,2024-11-16,Backordered
ORD000688,CUST01733,DC012,EMP0221,2022-08-30,Fulfilled
ORD000689,CUST01231,DC021,EMP0157,2022-11-30,Cancelled
ORD000690,CUST00096,DC021,EMP0234,2024-02-25,Pending
ORD000691,CUST00697,DC019,EMP0492,2021-01-06,Backordered
ORD000692,CUST03918,DC010,EMP0794,2025-03-09,Fulfilled
ORD000693,CUST02434,DC014,EMP0709,2023-07-24,Backordered
ORD000694,CUST01842,DC022,EMP0203,2024-02-10,Fulfilled
ORD000695,CUST00147,DC004,EMP0533,2021-11-30,Pending
ORD000696,CUST03541,DC003,EMP0088,2023-03-20,Cancelled
ORD000697,CUST03426,DC014,EMP0206,2023-07-05,Fulfilled
ORD000698,CUST02123,DC014,EMP0435,2025-08-14,Backordered
ORD000699,CUST02640,DC021,EMP0353,2025-08-19,Backordered
ORD000700,CUST02277,DC003,EMP0564,2024-09-11,Cancelled
ORD000701,CUST02252,DC012,EMP0476,2025-08-22,Fulfilled
ORD000702,CUST01815,DC006,EMP0083,2024-09-09,Pending
ORD000703,CUST02195,DC006,EMP0652,2024-02-15,Backordered
ORD000704,CUST01464,DC012,EMP0124,2025-06-09,Fulfilled
ORD000705,CUST03183,DC022,EMP0599,2021-03-01,Fulfilled
ORD000706,CUST01733,DC015,EMP0242,2023-04-08,Cancelled
ORD000707,CUST01065,DC018,EMP0680,2021-01-14,Fulfilled
ORD000708,CUST01985,DC005,EMP0505,2025-02-05,Pending
ORD000709,CUST00169,DC003,EMP0773,2021-01-29,Fulfilled
ORD000710,CUST03780,DC014,EMP0242,2023-06-11,Fulfilled
ORD000711,CUST03266,DC003,EMP0027,2025-02-18,Cancelled
ORD000712,CUST02231,DC012,EMP0350,2022-07-02,Cancelled
ORD000713,CUST03610,DC007,EMP0618,2024-08-17,Fulfilled
ORD000714,CUST03414,DC017,EMP0104,2025-09-03,Fulfilled
ORD000715,CUST00427,DC010,EMP0503,2021-02-09,Cancelled
ORD000716,CUST01132,DC018,EMP0271,2023-03-27,Fulfilled
ORD000717,CUST00436,DC001,EMP0117,2024-06-13,Fulfilled
ORD000718,CUST03807,DC015,EMP0672,2024-03-21,Pending
ORD000719,CUST00831,DC024,EMP0009,2024-09-20,Backordered
ORD000720,CUST03807,DC003,EMP0195,2021-07-21,Pending
ORD000721,CUST01328,DC001,EMP0578,2025-12-03,Backordered
ORD000722,CUST03007,DC014,EMP0732,2021-01-06,Fulfilled
ORD000723,CUST00925,DC011,EMP0720,2023-09-14,Cancelled
ORD000724,CUST02005,DC004,EMP0490,2024-06-17,Fulfilled
ORD000725,CUST00466,DC014,EMP0392,2025-11-03,Fulfilled
ORD000726,CUST00324,DC013,EMP0183,2025-06-13,Fulfilled
ORD000727,CUST03929,DC009,EMP0369,2022-02-06,Cancelled
ORD000728,CUST01938,DC005,EMP0547,2025-03-19,Backordered
ORD000729,CUST02056,DC020,EMP0775,2021-03-05,Pending
ORD000730,CUST01314,DC019,EMP0357,2021-11-14,Pending
ORD000731,CUST01605,DC024,EMP0548,2021-08-07,Cancelled
ORD000732,CUST03485,DC016,EMP0686,2022-02-16,Fulfilled
ORD000733,CUST02268,DC004,EMP0772,2022-09-19,Fulfilled
ORD000734,CUST00113,DC022,EMP0245,2023-10-16,Fulfilled
ORD000735,CUST01661,DC012,EMP0719,2025-01-05,Fulfilled
ORD000736,CUST02579,DC002,EMP0369,2025-02-27,Pending
ORD000737,CUST00777,DC022,EMP0511,2021-12-21,Fulfilled
ORD000738,CUST03698,DC011,EMP0314,2022-02-07,Cancelled
ORD000739,CUST00230,DC004,EMP0327,2024-11-01,Backordered
ORD000740,CUST02008,DC010,EMP0547,2021-01-23,Backordered
ORD000741,CUST00885,DC011,EMP0527,2024-06-25,Fulfilled
ORD000742,CUST01986,DC024,EMP0566,2024-03-14,Pending
ORD000743,CUST00460,DC023,EMP0701,2024-05-11,Pending
ORD000744,CUST02340,DC021,EMP0083,2022-10-24,Fulfilled
ORD000745,CUST00070,DC008,EMP0184,2022-12-24,Fulfilled
ORD000746,CUST01078,DC021,EMP0523,2021-11-02,Backordered
ORD000747,CUST00462,DC009,EMP0163,2024-03-05,Fulfilled
ORD000748,CUST01345,DC017,EMP0578,2024-10-24,Cancelled
ORD000749,CUST01313,DC010,EMP0339,2023-02-18,Cancelled
ORD000750,CUST03294,DC016,EMP0223,2021-11-05,Fulfilled
ORD000751,CUST01058,DC004,EMP0447,2021-02-17,Cancelled
ORD000752,CUST02496,DC023,EMP0274,2022-02-15,Fulfilled
ORD000753,CUST03581,DC011,EMP0019,2023-12-09,Cancelled
ORD000754,CUST00242,DC001,EMP0397,2025-11-10,Fulfilled
ORD000755,CUST02153,DC023,EMP0507,2025-10-20,Fulfilled
ORD000756,CUST00127,DC017,EMP0131,2022-07-03,Fulfilled
ORD000757,CUST03797,DC002,EMP0032,2024-07-19,Fulfilled
ORD000758,CUST00896,DC008,EMP0534,2023-08-19,Cancelled
ORD000759,CUST03442,DC006,EMP0325,2024-05-15,Fulfilled
ORD000760,CUST03896,DC013,EMP0694,2024-12-31,Fulfilled
ORD000761,CUST00688,DC012,EMP0502,2024-01-15,Fulfilled
ORD000762,CUST01475,DC015,EMP0503,2025-06-28,Fulfilled
ORD000763,CUST01347,DC008,EMP0416,2023-09-11,Pending
ORD000764,CUST03156,DC013,EMP0672,2024-01-09,Fulfilled
ORD000765,CUST00478,DC017,EMP0288,2023-03-16,Backordered
ORD000766,CUST02195,DC006,EMP0164,2023-04-18,Cancelled
ORD000767,CUST00771,DC007,EMP0422,2024-09-03,Cancelled
ORD000768,CUST01808,DC004,EMP0488,2022-11-20,Fulfilled
ORD000769,CUST00210,DC023,EMP0199,2021-01-22,Pending
ORD000770,CUST01031,DC003,EMP0330,2022-09-25,Pending
ORD000771,CUST02375,DC022,EMP0497,2024-01-29,Cancelled
ORD000772,CUST02690,DC018,EMP0465,2021-11-01,Backordered
ORD000773,CUST03019,DC007,EMP0701,2024-01-04,Fulfilled
ORD000774,CUST03633,DC021,EMP0250,2024-01-24,Fulfilled
ORD000775,CUST03071,DC005,EMP0089,2025-03-08,Pending
ORD000776,CUST03332,DC021,EMP0159,2022-05-06,Fulfilled
ORD000777,CUST03913,DC007,EMP0719,2023-12-31,Fulfilled
ORD000778,CUST02949,DC013,EMP0720,2025-10-16,Cancelled
ORD000779,CUST02416,DC010,EMP0484,2023-08-19,Fulfilled
ORD000780,CUST03519,DC001,EMP0608,2021-05-12,Fulfilled
ORD000781,CUST03564,DC010,EMP0534,2021-05-01,Pending
ORD000782,CUST00261,DC007,EMP0256,2021-07-15,Fulfilled
ORD000783,CUST02250,DC022,EMP0755,2024-02-15,Pending
ORD000784,CUST02629,DC002,EMP0106,2025-05-30,Backordered
ORD000785,CUST02477,DC014,EMP0484,2025-12-12,Pending
ORD000786,CUST00654,DC021,EMP0444,2022-12-15,Backordered
ORD000787,CUST00679,DC022,EMP0417,2021-01-20,Pending
ORD000788,CUST02153,DC002,EMP0210,2024-06-12,Backordered
ORD000789,CUST02949,DC007,EMP0577,2023-06-27,Cancelled
ORD000790,CUST01665,DC014,EMP0394,2025-04-03,Fulfilled
ORD000791,CUST00280,DC007,EMP0468,2024-03-28,Fulfilled
ORD000792,CUST00651,DC018,EMP0215,2025-09-11,Backordered
ORD000793,CUST02690,DC015,EMP0354,2021-05-27,Pending
ORD000794,CUST00875,DC011,EMP0048,2023-09-22,Fulfilled
ORD000795,CUST02842,DC001,EMP0733,2021-09-24,Backordered
ORD000796,CUST02817,DC008,EMP0023,2024-10-15,Fulfilled
